              	1	11	3	5	6	8	10
20191119180708	0	0	0	0	0	0	0
20191119182703	0	0	0	0	0	0	0
20191119184702	0	0	0	0	0	0	0
20191119190705	1	0	0	0	0	0	0
20191119192710	0	0	0	0	0	0	0
20191119194703	0	0	0	0	0	0	0
20191119200702	0	0	0	0	0	0	0
20191119202705	0	0	0	0	0	0	0
20191119204703	0	0	0	0	0	0	0
20191119210705	0	0	0	0	0	0	0
20191119212708	1	0	0	0	0	0	0
20191119214706	0	0	0	0	0	0	0
20191119220707	0	0	0	0	0	0	0
20191119222706	0	0	1	0	0	0	0
20191119224702	0	0	0	0	0	0	0
20191119230703	0	0	0	0	0	0	0
20191119232703	0	0	0	0	0	0	0
20191119234706	0	0	0	0	0	0	0
20191120000702	0	0	0	0	0	0	0
20191120002703	0	0	0	0	0	0	0
20191120004703	0	0	0	0	0	0	0
20191120010702	0	0	0	0	0	0	0
20191120012703	0	0	0	0	0	0	0
20191120014703	0	0	0	0	0	0	0
20191120020705	1	0	0	0	0	0	0
20191120022707	0	0	0	0	0	0	0
20191120024706	0	0	0	0	0	0	0
20191120030705	0	0	0	0	0	0	0
20191120032721	0	0	0	0	0	1	0
20191120034703	0	0	0	0	0	0	0
20191120040702	0	0	0	0	0	0	0
20191120042706	0	0	0	0	0	0	0
20191120044706	0	0	0	0	0	0	0
20191120050706	0	0	0	0	0	0	0
20191120052707	0	0	0	0	0	0	0
20191120054720	1	0	0	0	0	0	0
20191120060715	0	0	0	0	0	0	0
20191120062705	1	0	0	0	0	0	0
20191120064703	0	0	0	0	0	0	0
20191120070713	0	0	1	0	0	0	0
20191120072703	0	0	0	0	0	0	0
20191120074711	0	0	1	0	0	1	0
20191120080707	0	0	0	0	0	0	0
20191120082706	0	0	0	0	0	0	0
20191120084708	0	0	0	0	0	0	0
20191120090708	0	0	0	0	0	0	0
20191120092706	0	0	0	0	0	0	0
20191120094707	0	0	0	0	0	0	0
20191120100706	0	0	0	0	0	0	0
20191120102709	1	0	0	0	0	0	0
20191120104706	0	0	0	0	0	0	0
20191120110706	0	0	0	0	0	0	0
20191120112703	0	0	0	0	0	0	0
20191120114703	0	0	0	0	0	0	0
20191120120709	0	0	0	0	0	0	0
20191120122710	0	0	0	0	0	1	0
20191120124709	3	0	0	0	0	0	0
20191120130711	0	0	0	0	0	0	0
20191120132706	0	0	0	0	0	0	0
20191120134706	0	0	0	0	0	0	0
20191120140705	0	0	0	0	0	0	0
20191120142705	0	0	0	0	0	0	0
20191120144708	0	0	0	0	0	1	0
20191120164128	0	0	0	0	0	0	0
20191120170136	2	0	1	0	0	1	0
20191120172126	2	0	0	0	0	0	0
20191120174132	0	0	0	0	0	0	0
20191120180122	0	0	0	0	0	0	0
20191120182124	1	0	0	0	0	0	0
20191120184135	0	0	0	0	0	1	0
20191120190121	0	0	0	0	0	0	0
20191120192124	0	0	0	0	0	0	0
20191120194127	0	0	0	0	0	0	0
20191120200124	0	0	0	0	0	0	0
20191120202123	0	0	0	0	0	0	0
20191120204127	0	0	0	0	0	1	0
20191120210123	0	0	0	0	0	0	0
20191120212118	0	0	0	0	0	0	0
20191120214122	0	0	0	0	0	0	0
20191120220121	0	0	0	0	0	0	0
20191120222126	0	0	0	0	0	0	0
20191120224129	0	0	1	0	0	0	0
20191120230123	0	0	0	0	0	0	0
20191120232121	0	0	0	0	0	0	0
20191120234125	0	0	0	0	0	0	0
20191121000122	0	0	0	0	0	0	0
20191121002127	0	0	0	0	0	0	0
20191121004139	0	0	0	0	0	0	0
20191121010139	0	0	0	0	0	0	0
20191121012126	1	0	0	0	0	0	0
20191121014130	0	0	0	0	0	0	0
20191121020124	0	0	0	0	0	1	0
20191121022121	0	0	0	0	0	0	0
20191121024125	1	0	0	0	0	0	0
20191121030124	1	0	0	0	0	0	0
20191121032124	0	0	1	0	0	0	0
20191121034122	0	0	0	0	0	0	0
20191121040130	0	0	0	0	0	0	0
20191121042123	0	0	0	0	0	0	0
20191121044122	0	0	0	0	0	0	0
20191121050129	0	0	7	0	0	0	0
20191121052125	0	0	1	0	0	0	0
20191121054122	0	0	0	0	0	0	0
20191121060122	0	0	0	0	0	0	0
20191121062155	0	0	0	0	0	0	0
20191121064126	0	0	1	0	0	0	0
20191121070124	0	0	0	0	0	0	0
20191121072126	0	0	0	0	0	0	0
20191121074122	0	0	0	0	0	0	0
20191121080130	0	0	0	0	0	0	0
20191121082136	0	0	0	0	0	1	0
20191121084127	0	0	2	0	0	0	0
20191121090147	1	0	0	0	0	0	0
20191121092118	0	0	0	0	0	0	0
20191121094139	0	0	0	0	0	0	0
20191121100124	0	0	0	0	0	1	0
20191121102139	0	0	1	0	0	1	0
20191121104127	0	0	0	0	0	0	0
20191121110126	0	0	1	0	0	0	0
20191121112124	0	0	0	0	0	1	0
20191121114124	0	0	0	0	0	0	0
20191121120127	1	0	1	0	0	0	0
20191121122123	0	0	0	0	0	0	0
20191121124131	0	0	0	0	0	0	0
20191121130126	0	0	0	0	0	0	0
20191121132125	0	1	0	0	0	0	0
20191121134121	0	0	0	0	0	0	0
20191121140121	0	0	0	0	0	0	0
20191121142139	1	0	6	0	0	0	0
20191121144133	0	0	0	0	0	0	0
20191121150133	0	0	0	0	0	0	0
20191121152133	0	0	0	0	0	0	0
20191121154123	0	0	0	0	0	0	0
20191121160132	0	0	0	0	0	1	0
20191121162125	0	0	0	0	0	2	0
20191121164123	0	0	0	0	0	0	0
20191121170127	0	0	0	0	0	1	0
20191121172123	0	0	0	0	0	0	0
20191121174118	0	0	0	0	0	0	0
20191121180133	0	0	0	0	0	0	0
20191121182132	0	0	0	0	0	0	0
20191121184126	0	0	2	0	0	0	0
20191121190136	1	0	0	0	0	0	0
20191121192148	0	0	0	0	0	1	0
20191121194158	0	0	0	0	0	0	0
20191121200126	0	0	0	0	0	0	0
20191121202127	0	0	0	0	0	0	0
20191121204122	0	0	0	0	0	0	0
20191121210124	0	0	0	0	0	0	0
20191121212203	0	0	0	0	0	0	0
20191121214206	0	0	0	0	0	0	0
20191121220121	0	0	0	0	0	0	0
20191121222122	0	0	0	0	0	0	0
20191121224137	8	0	0	0	0	1	0
20191121230123	0	0	0	0	0	0	0
20191121232123	0	0	0	0	0	0	0
20191121234140	0	0	0	0	0	1	0
20191122000123	0	0	0	0	0	0	0
20191122002128	0	0	0	0	0	0	0
20191122004122	0	0	0	0	0	0	0
20191122010123	0	0	0	0	0	0	0
20191122012146	0	0	0	0	0	1	0
20191122014124	0	0	0	0	0	1	0
20191122020123	0	0	0	0	0	0	0
20191122022125	0	0	0	0	0	0	0
20191122024124	0	0	0	0	0	0	0
20191122030127	0	0	0	0	0	1	0
20191122032124	0	0	0	0	0	0	0
20191122034122	0	0	0	0	0	0	0
20191122040125	1	0	0	0	0	0	0
20191122042124	0	0	0	0	0	0	0
20191122044131	1	0	0	0	0	1	0
20191122050130	0	0	0	0	0	0	0
20191122052126	0	0	0	0	0	1	0
20191122054124	0	0	0	0	0	0	0
20191122060127	0	0	0	0	0	1	0
20191122062127	1	0	0	0	0	0	0
20191122064136	1	0	0	0	0	0	0
20191122070123	0	0	0	0	0	0	0
20191122072127	0	0	0	0	0	0	0
20191122074124	0	0	0	0	0	0	0
20191122080139	0	0	0	0	0	0	0
20191122082119	0	0	0	0	0	0	0
20191122084122	0	0	0	0	0	0	0
20191122090124	0	0	0	0	0	0	0
20191122092126	0	0	0	0	0	0	0
20191122094123	0	0	0	0	0	0	0
20191122100127	0	0	1	0	0	0	0
20191122102122	0	0	0	0	0	0	0
20191122104123	0	0	0	0	0	0	0
20191122110122	0	0	0	0	0	1	0
20191122112125	0	0	0	0	0	0	0
20191122114119	0	0	0	0	0	0	0
20191122120122	0	0	0	0	0	0	0
20191122122127	0	0	0	0	0	1	0
20191122124123	0	0	0	0	0	0	0
20191122130130	1	0	0	0	0	0	0
20191122132123	0	0	0	0	0	0	0
20191122134130	1	0	0	0	0	0	0
20191122140131	0	0	0	0	0	0	0
20191122142134	0	0	0	0	0	0	0
20191122144153	0	0	0	0	0	0	0
20191122150141	0	0	0	0	0	0	0
20191122152124	0	0	0	0	0	0	0
20191122154123	0	0	0	0	0	0	0
20191122160124	0	0	0	0	0	0	0
20191122162126	0	0	0	0	0	0	0
20191122164124	0	0	0	0	0	0	0
20191122170123	0	0	0	0	0	0	0
20191122172127	0	0	0	0	0	0	0
20191122174149	0	0	0	0	0	1	0
20191122180126	1	0	0	0	0	0	0
20191122182137	0	0	1	0	0	0	0
20191122184132	0	0	0	0	0	0	0
20191122190131	0	0	0	0	0	1	0
20191122192122	0	0	0	0	0	0	0
20191122194123	0	0	0	0	0	0	0
20191122200122	0	0	0	0	0	0	0
20191122202125	0	0	1	0	0	0	0
20191122204122	0	0	0	0	0	0	0
20191122210131	0	0	0	0	0	0	0
20191122212133	0	0	0	0	0	0	0
20191122214202	0	0	0	0	0	0	0
20191122220207	0	0	0	0	0	0	0
20191122222141	0	0	0	0	0	0	0
20191122224126	0	0	0	0	0	0	0
20191122230122	0	0	0	0	0	0	0
20191122232127	0	0	0	0	0	0	0
20191122234122	0	0	0	0	0	0	0
20191123000122	0	0	0	0	0	0	0
20191123002122	0	0	0	0	0	0	0
20191123004134	1	0	0	0	0	2	0
20191123010136	0	0	0	0	0	1	0
20191123012124	0	0	0	0	0	0	0
20191123014125	0	0	0	0	0	0	0
20191123020125	0	0	0	0	0	0	0
20191123022128	0	0	0	0	0	0	0
20191123024122	0	0	0	0	0	0	0
20191123030134	0	0	0	0	0	0	0
20191123032121	0	0	0	0	0	0	0
20191123034127	0	0	0	0	0	0	0
20191123040142	0	0	3	0	0	1	0
20191123042124	0	0	0	0	0	0	0
20191123044123	0	0	0	0	0	0	0
20191123050124	0	0	0	0	0	0	0
20191123052135	0	0	0	0	0	0	0
20191123054124	0	0	0	0	0	0	0
20191123060121	0	0	0	0	0	0	0
20191123062130	0	0	0	0	0	1	0
20191123064125	0	0	0	0	0	0	0
20191123070125	0	0	0	0	0	0	0
20191123072133	0	0	0	0	0	1	0
20191123074130	0	0	1	0	0	0	0
20191123080123	1	0	0	0	0	0	0
20191123082126	0	0	0	0	0	0	0
20191123084128	1	0	0	0	0	0	0
20191123090125	0	0	0	0	0	0	0
20191123092123	0	0	0	0	0	0	0
20191123094131	0	0	1	0	0	0	0
20191123100127	0	0	0	0	0	0	0
20191123102151	0	0	0	0	0	0	0
20191123104119	0	0	0	0	0	0	0
20191123110143	0	0	0	0	0	1	0
20191123112128	0	0	0	0	0	1	0
20191123114129	1	0	0	0	0	1	0
20191123120128	0	0	0	0	0	0	0
20191123122123	0	0	0	0	0	0	0
20191123124128	1	0	0	0	0	0	0
20191123130126	0	0	0	0	0	1	0
20191123132125	0	0	0	0	0	0	0
20191123134124	0	0	0	0	0	0	0
20191123140128	1	0	0	0	0	1	0
20191123142124	0	0	0	0	0	0	0
20191123144126	1	0	0	0	0	0	0
20191123150122	0	0	0	0	0	0	0
20191123152158	0	0	0	0	0	2	0
20191123154130	1	0	0	0	0	0	0
20191123160122	0	0	0	0	0	0	0
20191123162128	0	0	0	0	0	1	0
20191123164124	0	0	0	0	0	0	0
20191123170126	1	0	0	0	0	0	0
20191123172135	0	0	1	0	0	1	0
20191123174149	0	0	0	0	0	0	0
20191123180122	0	0	0	0	0	0	0
20191123182123	0	0	0	0	0	0	0
20191123184134	0	0	0	0	0	0	0
20191123190136	0	0	0	0	0	0	0
20191123192132	0	0	0	0	0	0	0
20191123194125	0	0	0	0	0	0	0
20191123200123	0	0	0	0	0	0	0
20191123202124	0	0	0	0	0	0	0
20191123204123	0	0	0	0	0	0	0
20191123210124	0	0	0	0	0	0	0
20191123212150	0	0	0	0	0	0	0
20191123214124	1	0	0	0	0	0	0
20191123220137	0	0	0	0	0	0	0
20191123222123	0	0	0	0	0	0	0
20191123224123	0	0	0	0	0	0	0
20191123230125	0	0	0	0	0	1	0
20191123232135	2	0	0	0	0	0	0
20191123234124	0	0	0	0	0	0	0
20191124000123	0	0	0	0	0	0	0
20191124002127	0	0	0	0	0	1	0
20191124004134	1	0	0	0	0	0	0
20191124010124	0	0	0	0	0	0	0
20191124012129	0	0	0	0	0	0	0
20191124014123	0	0	0	0	0	0	0
20191124020124	0	0	0	0	0	0	0
20191124022123	0	0	0	0	0	0	0
20191124024128	0	0	0	0	0	0	0
20191124030124	0	0	0	0	0	0	0
20191124032124	0	0	0	0	0	0	0
20191124034123	0	0	0	0	0	0	0
20191124040128	0	0	0	0	0	0	0
20191124042125	0	0	0	0	0	1	0
20191124044128	0	0	0	0	0	0	0
20191124050125	0	0	0	0	0	0	0
20191124052125	0	0	0	0	0	0	0
20191124054133	0	0	0	0	0	0	0
20191124060127	0	0	0	0	0	1	0
20191124062125	0	0	0	0	0	0	0
20191124064133	0	0	0	0	0	0	0
20191124070127	0	0	0	0	0	0	0
20191124072123	0	0	0	0	0	0	0
20191124074123	0	0	0	0	0	0	0
20191124080127	1	0	0	0	0	0	0
20191124082125	0	0	0	0	0	0	0
20191124084123	0	0	0	0	0	0	0
20191124090126	0	0	0	0	0	0	0
20191124092123	0	0	0	0	0	0	0
20191124094124	0	0	0	0	0	0	0
20191124100126	0	0	0	0	0	1	0
20191124102124	0	0	0	0	0	0	0
20191124104123	0	0	0	0	0	0	0
20191124110124	0	0	0	0	0	0	0
20191124112132	0	0	0	0	0	0	0
20191124114130	1	0	0	0	0	0	0
20191124120134	1	0	0	0	0	0	0
20191124122125	0	0	0	0	0	0	0
20191124124126	0	0	0	0	0	2	0
20191124130124	0	0	0	0	0	0	0
20191124132129	0	0	0	0	0	1	0
20191124134122	0	0	0	0	0	1	0
20191124140127	0	0	0	0	0	0	0
20191124142130	0	0	0	0	0	0	0
20191124144126	0	0	0	0	0	1	0
20191124150123	0	0	0	0	0	0	0
20191124152154	1	0	0	0	0	0	0
20191124154129	0	0	0	0	0	0	0
20191124160125	0	0	0	0	0	0	0
20191124162128	0	0	0	0	0	0	0
20191124164134	0	0	0	0	0	0	0
20191124170123	0	0	0	0	0	0	0
20191124172122	0	0	0	0	0	0	0
20191124174134	0	0	0	0	0	0	0
20191124180127	0	0	0	0	0	0	0
20191124182130	0	0	0	0	0	0	0
20191124184123	0	0	0	0	0	0	0
20191124190133	0	0	0	0	0	0	0
20191124192123	0	0	0	0	0	0	0
20191124194124	0	0	0	0	0	0	0
20191124200126	1	0	0	0	0	0	0
20191124202125	0	0	0	0	0	0	0
20191124204126	0	0	0	0	0	0	0
20191124210159	0	0	0	0	0	0	0
20191124212149	0	0	0	0	0	0	0
20191124214128	0	0	0	0	0	1	0
20191124220131	0	0	0	0	0	1	0
20191124222122	0	0	0	0	0	0	0
20191124224128	0	0	0	0	0	0	0
20191124230123	0	0	0	0	0	0	0
20191124232123	0	0	0	0	0	0	0
20191124234138	0	0	0	0	0	1	0
20191125000123	1	0	0	0	0	0	0
20191125002124	0	0	0	0	0	0	0
20191125004123	0	0	0	0	0	0	0
20191125010153	0	0	0	0	0	0	0
20191125012135	0	0	0	0	0	0	0
20191125014128	0	0	0	0	0	0	0
20191125020125	0	0	0	0	0	0	1
20191125022124	0	0	0	0	0	0	0
20191125024123	0	0	0	0	0	0	0
20191125030129	1	0	0	0	0	0	0
20191125032131	1	0	0	0	0	0	0
20191125034125	0	0	0	0	0	0	1
20191125040123	0	0	0	0	0	1	0
20191125042127	1	0	0	0	0	0	0
20191125044125	0	0	0	0	0	0	0
20191125050125	0	0	0	0	0	0	0
20191125052128	0	0	0	0	0	1	0
20191125054120	0	0	0	0	0	0	0
20191125060124	0	0	0	0	0	0	0
20191125062127	0	0	0	0	0	1	0
20191125064125	0	0	0	0	0	0	0
20191125070127	0	0	0	0	0	1	0
20191125072123	0	0	0	0	0	0	0
20191125074123	0	0	0	0	0	0	0
20191125080127	4	0	0	0	0	0	0
20191125082122	0	0	0	0	0	0	0
20191125084123	0	0	0	0	0	0	0
20191125090127	1	0	0	0	0	0	0
20191125092120	0	0	0	0	0	0	0
20191125094123	0	0	0	0	0	0	0
20191125100143	0	0	0	0	0	0	0
20191125102124	0	0	0	0	0	0	0
20191125104146	1	0	0	0	0	0	0
20191125110134	0	0	0	0	0	0	0
20191125112126	1	0	0	0	0	0	0
20191125114129	0	0	0	0	0	0	0
20191125120128	0	0	0	0	0	0	0
20191125122123	0	0	0	0	0	0	0
20191125124122	0	0	0	0	0	0	0
20191125130126	0	0	0	0	0	1	0
20191125132128	0	0	0	0	0	1	0
20191125134123	0	0	0	0	0	0	0
20191125140123	0	0	0	0	0	0	0
20191125142123	0	0	0	0	0	0	0
20191125144123	0	0	0	0	0	0	0
20191125150130	1	0	0	0	0	0	0
20191125152120	0	0	0	0	0	0	0
20191125154120	0	0	0	0	0	0	0
20191125160127	0	0	1	0	0	0	0
20191125162125	1	0	0	0	0	1	0
20191125164123	0	0	0	0	0	0	0
20191125170122	0	0	0	0	0	0	0
20191125172144	0	0	0	0	0	0	0
20191125174124	0	0	0	0	0	0	0
20191125180126	1	0	0	0	0	0	0
20191125182124	0	0	0	0	0	0	0
20191125184123	0	0	0	0	0	0	0
20191125190128	0	0	0	0	0	0	0
20191125192124	0	0	0	0	0	0	0
20191125194135	0	0	0	0	0	2	0
20191125200127	0	0	0	0	0	0	0
20191125202119	0	0	0	0	0	0	0
20191125204120	0	0	0	0	0	0	0
20191125210123	0	0	0	0	0	0	0
20191125212122	1	0	0	0	0	0	0
20191125214127	1	0	0	0	0	0	0
20191125220124	0	0	0	0	0	0	0
20191125222126	0	0	0	0	0	1	0
20191125224125	0	0	0	0	0	0	0
20191125230128	1	0	0	0	0	0	0
20191125232131	0	0	0	0	0	0	0
20191125234134	0	0	0	0	0	0	0
20191126000127	1	0	0	0	0	0	0
20191126002124	0	0	0	0	0	0	0
20191126004126	0	0	0	0	0	0	0
20191126010142	0	0	0	0	0	0	0
20191126012123	0	0	0	0	0	0	0
20191126014128	0	0	0	0	0	0	0
20191126020152	1	0	0	0	0	1	0
20191126022123	0	0	0	0	0	0	0
20191126024141	0	0	0	0	0	0	0
20191126030123	1	0	0	0	0	0	0
20191126032124	0	0	0	0	0	0	0
20191126034124	0	0	0	0	0	0	0
20191126040128	0	0	0	0	0	1	0
20191126042120	0	0	0	0	0	0	0
20191126044123	1	0	0	0	0	0	0
20191126050146	1	0	8	0	0	1	0
20191126052123	0	0	0	0	0	0	0
20191126054126	0	0	0	0	0	2	0
20191126060128	0	0	0	0	0	2	0
20191126062138	1	0	0	0	0	0	0
20191126064130	0	0	0	0	0	0	0
20191126070131	0	0	0	0	0	0	0
20191126072126	0	0	0	0	0	1	0
20191126074153	1	0	0	0	0	1	0
20191126080131	0	0	0	0	0	0	0
20191126082132	1	0	0	0	0	1	0
20191126084123	0	0	0	0	0	0	0
20191126090129	0	0	0	0	0	0	0
20191126092126	0	0	0	0	0	1	0
20191126094120	0	0	0	0	0	0	0
20191126100147	0	0	0	0	0	0	0
20191126102141	1	0	0	0	0	0	0
20191126104126	0	0	0	0	0	1	0
20191126110128	0	0	0	0	0	0	0
20191126112134	1	0	0	0	0	0	0
20191126114124	0	0	0	0	0	0	0
20191126120132	1	0	8	0	0	0	0
20191126122137	1	0	0	0	0	0	0
20191126124131	0	0	0	0	0	1	0
20191126130123	0	0	0	0	0	0	0
20191126132133	0	0	0	0	0	0	0
20191126134141	0	0	0	0	0	2	0
20191126140134	0	0	0	0	0	0	0
20191126142130	1	0	0	0	0	0	0
20191126144131	0	0	0	0	0	0	0
20191126150128	0	0	0	0	0	0	0
20191126152123	0	0	0	0	0	0	0
20191126154141	0	0	0	0	0	0	0
20191126160148	2	0	0	0	0	0	0
20191126162131	0	0	0	0	0	1	0
20191126164129	0	0	0	0	0	1	0
20191126170123	0	0	0	0	0	0	0
20191126172135	0	0	0	0	0	0	0
20191126174124	0	0	0	0	0	2	0
20191126180151	1	0	0	0	0	0	0
20191126182123	0	0	0	0	0	0	0
20191126184123	0	0	0	0	0	0	0
20191126190142	1	0	0	0	0	1	0
20191126192124	0	0	0	0	0	0	0
20191126194126	0	0	0	0	0	0	1
20191126200124	0	0	0	0	0	0	0
20191126202126	0	0	0	0	0	1	0
20191126204120	0	0	0	0	0	0	0
20191126210126	0	0	0	0	0	1	0
20191126212131	0	0	0	0	0	0	0
20191126214157	0	0	0	0	0	1	0
20191126220123	0	0	0	0	0	0	0
20191126222134	0	0	0	0	0	0	0
20191126224202	2	0	0	0	0	0	0
20191126230141	1	0	0	0	0	0	0
20191126232120	0	0	0	0	0	0	0
20191126234120	0	0	0	0	0	0	0
20191127000153	0	0	0	0	0	1	0
20191127002131	0	0	0	0	0	0	0
20191127004121	0	0	0	0	0	0	0
20191127010125	0	0	0	0	0	0	0
20191127012120	0	0	0	0	0	0	0
20191127014126	1	0	0	0	0	0	0
20191127020125	0	0	0	0	0	1	0
20191127022120	0	0	0	0	0	0	0
20191127024121	0	0	0	0	0	0	0
20191127030120	0	0	0	0	0	0	0
20191127032126	0	0	0	0	0	1	0
20191127034125	0	0	0	0	0	0	0
20191127040123	0	0	0	0	0	1	0
20191127042129	3	0	0	0	0	1	0
20191127044123	1	0	0	0	0	0	0
20191127050123	0	0	1	0	0	0	0
20191127052123	0	0	0	0	0	1	0
20191127054134	0	0	0	0	0	0	0
20191127060121	0	0	0	0	0	0	0
20191127062120	0	0	0	0	0	0	0
20191127064124	0	0	0	0	0	0	0
20191127070203	0	0	0	0	0	1	0
20191127072132	2	0	0	0	0	0	0
20191127074123	0	0	0	0	0	0	0
20191127080135	0	0	0	0	0	0	0
20191127082120	0	0	0	0	0	0	0
20191127084120	0	0	0	0	0	0	0
20191127090120	0	0	0	0	0	0	0
20191127092134	1	0	0	0	0	1	0
20191127094120	0	0	0	0	0	0	0
20191127100120	0	0	0	0	0	0	0
20191127102123	0	0	0	0	0	1	0
20191127104125	1	0	0	0	0	1	0
20191127110120	0	0	0	0	0	0	0
20191127112123	1	0	0	0	0	0	0
20191127114147	1	0	0	0	0	1	0
20191127120121	0	0	0	0	0	0	0
20191127122120	0	0	0	0	0	0	0
20191127124120	0	0	0	0	0	0	0
20191127130124	1	0	0	0	0	0	0
20191127132126	1	0	0	0	0	0	0
20191127134127	0	0	0	0	0	1	0
20191127140123	1	0	0	0	0	0	0
20191127142126	1	0	0	0	0	1	0
